time,date,instrument,granularity,open,high,low,close
2026-04-15T19:55:00.000Z,15/4/2026,GOLD,5Min,"4798,765","4799,775","4794,375","4795,605"
2026-04-15T19:50:00.000Z,15/4/2026,GOLD,5Min,"4798,705","4801,265","4797,645","4798,715"
2026-04-15T19:45:00.000Z,15/4/2026,GOLD,5Min,"4796,765","4799,365","4796,015","4798,785"
2026-04-15T19:40:00.000Z,15/4/2026,GOLD,5Min,"4798,005","4798,765","4794,898","4796,605"
2026-04-15T19:35:00.000Z,15/4/2026,GOLD,5Min,"4801,145","4801,535","4797,965","4798,155"
2026-04-15T19:30:00.000Z,15/4/2026,GOLD,5Min,"4802,655","4802,725","4800,565","4801,095"
2026-04-15T19:25:00.000Z,15/4/2026,GOLD,5Min,"4801,205","4803,015","4800,865","4802,815"
2026-04-15T19:20:00.000Z,15/4/2026,GOLD,5Min,"4801,185","4802,255","4799,815","4801,235"
2026-04-15T19:15:00.000Z,15/4/2026,GOLD,5Min,"4798,615","4801,195","4797,575","4801,155"
2026-04-15T19:10:00.000Z,15/4/2026,GOLD,5Min,"4801,945","4802,985","4798,525","4798,525"
2026-04-15T19:05:00.000Z,15/4/2026,GOLD,5Min,"4801,165","4803,315","4799,435","4801,915"
2026-04-15T19:00:00.000Z,15/4/2026,GOLD,5Min,"4799,435","4801,405","4797,825","4801,195"
2026-04-15T18:55:00.000Z,15/4/2026,GOLD,5Min,"4797,005","4801,315","4796,698","4799,705"
2026-04-15T18:50:00.000Z,15/4/2026,GOLD,5Min,"4798,695","4801,945","4796,635","4797,065"
2026-04-15T18:45:00.000Z,15/4/2026,GOLD,5Min,"4796,785","4799,115","4796,725","4798,665"
2026-04-15T18:40:00.000Z,15/4/2026,GOLD,5Min,"4796,545","4796,875","4794,415","4796,745"
2026-04-15T18:35:00.000Z,15/4/2026,GOLD,5Min,"4797,685","4797,695","4794,805","4796,505"
2026-04-15T18:30:00.000Z,15/4/2026,GOLD,5Min,"4794,915","4798,255","4794,618","4797,655"
2026-04-15T18:25:00.000Z,15/4/2026,GOLD,5Min,"4794,345","4795,115","4792,638","4794,595"
2026-04-15T18:20:00.000Z,15/4/2026,GOLD,5Min,"4795,215","4796,505","4793,568","4794,375"
2026-04-15T18:15:00.000Z,15/4/2026,GOLD,5Min,"4796,805","4798,565","4794,385","4795,185"
2026-04-15T18:10:00.000Z,15/4/2026,GOLD,5Min,"4793,655","4797,175","4792,108","4796,835"
2026-04-15T18:05:00.000Z,15/4/2026,GOLD,5Min,"4795,748","4797,955","4792,015","4793,655"
2026-04-15T18:00:00.000Z,15/4/2026,GOLD,5Min,"4792,345","4800,595","4790,105","4796,015"
2026-04-15T17:55:00.000Z,15/4/2026,GOLD,5Min,"4793,165","4795,485","4791,505","4792,315"
2026-04-15T17:50:00.000Z,15/4/2026,GOLD,5Min,"4794,755","4795,175","4790,495","4793,125"
2026-04-15T17:45:00.000Z,15/4/2026,GOLD,5Min,"4793,255","4795,745","4793,215","4794,825"
2026-04-15T17:40:00.000Z,15/4/2026,GOLD,5Min,"4796,845","4797,405","4791,965","4793,235"
2026-04-15T17:35:00.000Z,15/4/2026,GOLD,5Min,"4800,295","4802,295","4796,858","4796,858"
2026-04-15T17:30:00.000Z,15/4/2026,GOLD,5Min,"4801,585","4802,505","4797,235","4800,295"
2026-04-15T17:25:00.000Z,15/4/2026,GOLD,5Min,"4806,175","4808,575","4799,855","4801,525"
2026-04-15T17:20:00.000Z,15/4/2026,GOLD,5Min,"4801,055","4807,105","4800,995","4806,135"
2026-04-15T17:15:00.000Z,15/4/2026,GOLD,5Min,"4797,975","4802,365","4797,975","4800,995"
2026-04-15T17:10:00.000Z,15/4/2026,GOLD,5Min,"4802,365","4803,005","4797,955","4797,995"
2026-04-15T17:05:00.000Z,15/4/2026,GOLD,5Min,"4800,495","4802,865","4799,355","4802,405"
2026-04-15T17:00:00.000Z,15/4/2026,GOLD,5Min,"4803,655","4804,745","4800,345","4800,465"
2026-04-15T16:55:00.000Z,15/4/2026,GOLD,5Min,"4801,755","4805,525","4801,225","4803,755"
2026-04-15T16:50:00.000Z,15/4/2026,GOLD,5Min,"4805,455","4807,055","4799,975","4801,785"
2026-04-15T16:45:00.000Z,15/4/2026,GOLD,5Min,"4804,355","4806,955","4802,658","4805,445"
2026-04-15T16:40:00.000Z,15/4/2026,GOLD,5Min,"4806,865","4809,355","4802,608","4804,385"
2026-04-15T16:35:00.000Z,15/4/2026,GOLD,5Min,"4809,325","4811,745","4806,605","4806,835"
2026-04-15T16:30:00.000Z,15/4/2026,GOLD,5Min,"4810,955","4811,655","4807,405","4809,265"
2026-04-15T16:25:00.000Z,15/4/2026,GOLD,5Min,"4807,905","4812,295","4806,975","4810,935"
2026-04-15T16:20:00.000Z,15/4/2026,GOLD,5Min,"4806,125","4810,305","4806,125","4807,905"
2026-04-15T16:15:00.000Z,15/4/2026,GOLD,5Min,"4808,355","4810,265","4804,985","4806,555"
2026-04-15T16:10:00.000Z,15/4/2026,GOLD,5Min,"4807,075","4810,218","4805,905","4808,355"
2026-04-15T16:05:00.000Z,15/4/2026,GOLD,5Min,"4804,215","4807,738","4803,148","4807,145"
2026-04-15T16:00:00.000Z,15/4/2026,GOLD,5Min,"4801,435","4807,295","4800,225","4804,195"
2026-04-15T15:55:00.000Z,15/4/2026,GOLD,5Min,"4804,945","4805,515","4798,438","4801,445"
2026-04-15T15:50:00.000Z,15/4/2026,GOLD,5Min,"4802,565","4806,395","4802,378","4805,045"
2026-04-15T15:45:00.000Z,15/4/2026,GOLD,5Min,"4803,295","4807,395","4802,115","4802,305"
2026-04-15T15:40:00.000Z,15/4/2026,GOLD,5Min,"4800,695","4806,195","4800,675","4803,325"
2026-04-15T15:35:00.000Z,15/4/2026,GOLD,5Min,"4795,195","4803,325","4794,995","4800,595"
2026-04-15T15:30:00.000Z,15/4/2026,GOLD,5Min,"4797,965","4799,665","4786,805","4795,145"
2026-04-15T15:25:00.000Z,15/4/2026,GOLD,5Min,"4804,975","4806,215","4797,318","4798,015"
2026-04-15T15:20:00.000Z,15/4/2026,GOLD,5Min,"4808,895","4809,495","4802,475","4805,085"
2026-04-15T15:15:00.000Z,15/4/2026,GOLD,5Min,"4809,965","4810,745","4803,478","4808,825"
2026-04-15T15:10:00.000Z,15/4/2026,GOLD,5Min,"4806,945","4812,105","4804,425","4809,985"
2026-04-15T15:05:00.000Z,15/4/2026,GOLD,5Min,"4809,935","4810,595","4799,898","4806,965"
2026-04-15T15:00:00.000Z,15/4/2026,GOLD,5Min,"4815,405","4816,025","4809,365","4810,085"
2026-04-15T14:55:00.000Z,15/4/2026,GOLD,5Min,"4814,525","4818,255","4814,205","4815,385"
2026-04-15T14:50:00.000Z,15/4/2026,GOLD,5Min,"4816,105","4818,705","4813,165","4814,485"
2026-04-15T14:45:00.000Z,15/4/2026,GOLD,5Min,"4819,105","4819,335","4815,038","4815,995"
2026-04-15T14:40:00.000Z,15/4/2026,GOLD,5Min,"4816,445","4821,225","4816,445","4819,075"
2026-04-15T14:35:00.000Z,15/4/2026,GOLD,5Min,"4818,765","4821,895","4815,225","4816,055"
2026-04-15T14:30:00.000Z,15/4/2026,GOLD,5Min,"4824,898","4825,495","4817,175","4818,715"
2026-04-15T14:25:00.000Z,15/4/2026,GOLD,5Min,"4825,635","4827,105","4822,085","4825,175"
2026-04-15T14:20:00.000Z,15/4/2026,GOLD,5Min,"4824,355","4827,275","4822,845","4825,695"
2026-04-15T14:15:00.000Z,15/4/2026,GOLD,5Min,"4828,405","4830,435","4824,295","4824,325"
2026-04-15T14:10:00.000Z,15/4/2026,GOLD,5Min,"4824,575","4828,815","4823,955","4828,375"
2026-04-15T14:05:00.000Z,15/4/2026,GOLD,5Min,"4826,055","4827,405","4823,885","4824,515"
2026-04-15T14:00:00.000Z,15/4/2026,GOLD,5Min,"4828,555","4829,525","4820,065","4826,015"
2026-04-15T13:55:00.000Z,15/4/2026,GOLD,5Min,"4825,465","4829,995","4824,095","4828,595"
2026-04-15T13:50:00.000Z,15/4/2026,GOLD,5Min,"4825,215","4827,345","4821,448","4825,375"
2026-04-15T13:45:00.000Z,15/4/2026,GOLD,5Min,"4820,325","4825,585","4819,785","4825,135"
2026-04-15T13:40:00.000Z,15/4/2026,GOLD,5Min,"4823,645","4824,875","4817,645","4820,345"
2026-04-15T13:35:00.000Z,15/4/2026,GOLD,5Min,"4818,745","4825,195","4815,585","4823,505"
2026-04-15T13:30:00.000Z,15/4/2026,GOLD,5Min,"4821,625","4822,075","4816,215","4818,725"
2026-04-15T13:25:00.000Z,15/4/2026,GOLD,5Min,"4817,16","4821,845","4816,935","4821,595"
2026-04-15T13:20:00.000Z,15/4/2026,GOLD,5Min,"4813,345","4819,515","4812,615","4816,645"
2026-04-15T13:15:00.000Z,15/4/2026,GOLD,5Min,"4813,785","4814,595","4809,895","4813,375"
2026-04-15T13:10:00.000Z,15/4/2026,GOLD,5Min,"4813,718","4815,005","4810,895","4813,825"
2026-04-15T13:05:00.000Z,15/4/2026,GOLD,5Min,"4811,628","4815,778","4809,528","4813,698"
2026-04-15T13:00:00.000Z,15/4/2026,GOLD,5Min,"4811,305","4816,138","4808,255","4811,628"
2026-04-15T12:55:00.000Z,15/4/2026,GOLD,5Min,"4812,505","4815,315","4810,758","4811,335"
2026-04-15T12:50:00.000Z,15/4/2026,GOLD,5Min,"4810,765","4813,695","4809,865","4812,485"
2026-04-15T12:45:00.000Z,15/4/2026,GOLD,5Min,"4811,465","4812,275","4808,165","4810,735"
2026-04-15T12:40:00.000Z,15/4/2026,GOLD,5Min,"4812,895","4814,195","4810,165","4811,495"
2026-04-15T12:35:00.000Z,15/4/2026,GOLD,5Min,"4813,325","4814,335","4810,188","4812,915"
2026-04-15T12:30:00.000Z,15/4/2026,GOLD,5Min,"4812,485","4815,965","4810,195","4813,345"
2026-04-15T12:25:00.000Z,15/4/2026,GOLD,5Min,"4813,005","4814,965","4810,258","4812,405"
2026-04-15T12:20:00.000Z,15/4/2026,GOLD,5Min,"4813,885","4813,985","4809,798","4812,975"
2026-04-15T12:15:00.000Z,15/4/2026,GOLD,5Min,"4813,855","4816,025","4812,405","4813,915"
2026-04-15T12:10:00.000Z,15/4/2026,GOLD,5Min,"4813,185","4813,915","4810,515","4813,835"
2026-04-15T12:05:00.000Z,15/4/2026,GOLD,5Min,"4809,205","4812,905","4806,765","4812,618"
2026-04-15T12:00:00.000Z,15/4/2026,GOLD,5Min,"4812,495","4814,125","4807,585","4809,225"
2026-04-15T11:55:00.000Z,15/4/2026,GOLD,5Min,"4813,955","4814,805","4810,245","4812,475"
2026-04-15T11:50:00.000Z,15/4/2026,GOLD,5Min,"4809,085","4814,085","4808,845","4813,955"
2026-04-15T11:45:00.000Z,15/4/2026,GOLD,5Min,"4805,765","4812,105","4803,498","4809,085"
2026-04-15T11:40:00.000Z,15/4/2026,GOLD,5Min,"4803,728","4806,105","4802,498","4805,765"
2026-04-15T11:35:00.000Z,15/4/2026,GOLD,5Min,"4802,905","4806,225","4802,715","4803,905"
2026-04-15T11:30:00.000Z,15/4/2026,GOLD,5Min,"4804,895","4808,515","4802,508","4802,875"
2026-04-15T11:25:00.000Z,15/4/2026,GOLD,5Min,"4806,215","4806,905","4804,565","4804,765"
2026-04-15T11:20:00.000Z,15/4/2026,GOLD,5Min,"4804,105","4806,585","4802,935","4806,245"
2026-04-15T11:15:00.000Z,15/4/2026,GOLD,5Min,"4802,205","4804,395","4799,655","4804,045"
2026-04-15T11:10:00.000Z,15/4/2026,GOLD,5Min,"4798,895","4804,395","4798,715","4802,245"
2026-04-15T11:05:00.000Z,15/4/2026,GOLD,5Min,"4798,095","4800,755","4797,845","4798,935"
2026-04-15T11:00:00.000Z,15/4/2026,GOLD,5Min,"4799,935","4799,955","4795,355","4798,055"
2026-04-15T10:55:00.000Z,15/4/2026,GOLD,5Min,"4803,185","4804,005","4799,695","4799,835"
2026-04-15T10:50:00.000Z,15/4/2026,GOLD,5Min,"4800,715","4804,355","4800,055","4803,205"
2026-04-15T10:45:00.000Z,15/4/2026,GOLD,5Min,"4800,185","4805,025","4799,465","4800,765"
2026-04-15T10:40:00.000Z,15/4/2026,GOLD,5Min,"4796,035","4800,585","4795,355","4800,025"
2026-04-15T10:35:00.000Z,15/4/2026,GOLD,5Min,"4794,115","4796,575","4793,228","4795,985"
2026-04-15T10:30:00.000Z,15/4/2026,GOLD,5Min,"4794,865","4798,725","4792,785","4794,145"
2026-04-15T10:25:00.000Z,15/4/2026,GOLD,5Min,"4794,085","4795,195","4789,915","4794,895"
2026-04-15T10:20:00.000Z,15/4/2026,GOLD,5Min,"4794,635","4798,005","4792,195","4794,105"
2026-04-15T10:15:00.000Z,15/4/2026,GOLD,5Min,"4801,085","4801,215","4793,258","4794,665"
2026-04-15T10:10:00.000Z,15/4/2026,GOLD,5Min,"4801,705","4802,935","4800,498","4801,105"
2026-04-15T10:05:00.000Z,15/4/2026,GOLD,5Min,"4795,485","4802,275","4795,335","4801,445"
2026-04-15T10:00:00.000Z,15/4/2026,GOLD,5Min,"4797,925","4798,785","4794,858","4795,415"
2026-04-15T09:55:00.000Z,15/4/2026,GOLD,5Min,"4798,375","4800,195","4794,165","4798,065"
2026-04-15T09:50:00.000Z,15/4/2026,GOLD,5Min,"4795,085","4798,545","4792,275","4798,325"
2026-04-15T09:45:00.000Z,15/4/2026,GOLD,5Min,"4795,835","4796,385","4785,885","4795,165"
2026-04-15T09:40:00.000Z,15/4/2026,GOLD,5Min,"4796,275","4800,125","4795,838","4795,925"
2026-04-15T09:35:00.000Z,15/4/2026,GOLD,5Min,"4798,195","4800,715","4795,145","4796,275"
2026-04-15T09:30:00.000Z,15/4/2026,GOLD,5Min,"4797,165","4803,755","4796,695","4798,175"
2026-04-15T09:25:00.000Z,15/4/2026,GOLD,5Min,"4804,065","4804,275","4797,238","4797,875"
2026-04-15T09:20:00.000Z,15/4/2026,GOLD,5Min,"4806,075","4807,135","4802,985","4804,125"
2026-04-15T09:15:00.000Z,15/4/2026,GOLD,5Min,"4804,845","4806,325","4801,138","4806,055"
2026-04-15T09:10:00.000Z,15/4/2026,GOLD,5Min,"4805,835","4808,375","4792,495","4804,765"
2026-04-15T09:05:00.000Z,15/4/2026,GOLD,5Min,"4814,945","4814,965","4804,945","4805,855"
2026-04-15T09:00:00.000Z,15/4/2026,GOLD,5Min,"4818,205","4819,345","4812,045","4814,865"
2026-04-15T08:55:00.000Z,15/4/2026,GOLD,5Min,"4814,365","4821,298","4813,948","4818,185"
2026-04-15T08:50:00.000Z,15/4/2026,GOLD,5Min,"4811,305","4815,135","4810,435","4814,345"
2026-04-15T08:45:00.000Z,15/4/2026,GOLD,5Min,"4810,215","4811,845","4809,665","4811,235"
2026-04-15T08:40:00.000Z,15/4/2026,GOLD,5Min,"4809,635","4812,825","4808,565","4809,988"
2026-04-15T08:35:00.000Z,15/4/2026,GOLD,5Min,"4809,245","4811,255","4806,998","4809,615"
2026-04-15T08:30:00.000Z,15/4/2026,GOLD,5Min,"4809,645","4811,785","4805,205","4809,515"
2026-04-15T08:25:00.000Z,15/4/2026,GOLD,5Min,"4809,978","4813,968","4805,735","4809,755"
2026-04-15T08:20:00.000Z,15/4/2026,GOLD,5Min,"4811,685","4811,965","4807,805","4809,898"
2026-04-15T08:15:00.000Z,15/4/2026,GOLD,5Min,"4811,425","4812,935","4809,905","4811,655"
2026-04-15T08:10:00.000Z,15/4/2026,GOLD,5Min,"4808,335","4811,485","4804,215","4811,395"
2026-04-15T08:05:00.000Z,15/4/2026,GOLD,5Min,"4811,445","4812,435","4807,715","4808,385"
2026-04-15T08:00:00.000Z,15/4/2026,GOLD,5Min,"4810,755","4811,465","4806,375","4811,465"
2026-04-15T07:55:00.000Z,15/4/2026,GOLD,5Min,"4809,805","4812,705","4808,278","4810,955"
2026-04-15T07:50:00.000Z,15/4/2026,GOLD,5Min,"4807,575","4810,585","4806,778","4809,885"
2026-04-15T07:45:00.000Z,15/4/2026,GOLD,5Min,"4810,175","4810,305","4805,705","4807,605"
2026-04-15T07:40:00.000Z,15/4/2026,GOLD,5Min,"4812,658","4814,235","4808,868","4810,205"
2026-04-15T07:35:00.000Z,15/4/2026,GOLD,5Min,"4811,515","4815,835","4811,428","4812,628"
2026-04-15T07:30:00.000Z,15/4/2026,GOLD,5Min,"4812,685","4814,335","4808,258","4811,545"
2026-04-15T07:25:00.000Z,15/4/2026,GOLD,5Min,"4809,755","4812,685","4805,375","4812,665"
2026-04-15T07:20:00.000Z,15/4/2026,GOLD,5Min,"4812,235","4813,995","4809,568","4809,735"
2026-04-15T07:15:00.000Z,15/4/2026,GOLD,5Min,"4815,605","4815,965","4809,758","4812,195"
2026-04-15T07:10:00.000Z,15/4/2026,GOLD,5Min,"4809,095","4816,775","4808,055","4815,575"
2026-04-15T07:05:00.000Z,15/4/2026,GOLD,5Min,"4808,695","4812,015","4806,575","4809,105"
2026-04-15T07:00:00.000Z,15/4/2026,GOLD,5Min,"4811,655","4813,418","4803,715","4808,605"
2026-04-15T06:55:00.000Z,15/4/2026,GOLD,5Min,"4814,298","4814,565","4811,038","4811,345"
2026-04-15T06:50:00.000Z,15/4/2026,GOLD,5Min,"4820,085","4820,185","4813,435","4814,545"
2026-04-15T06:45:00.000Z,15/4/2026,GOLD,5Min,"4815,905","4821,995","4815,135","4819,765"
2026-04-15T06:40:00.000Z,15/4/2026,GOLD,5Min,"4815,705","4816,265","4813,258","4815,885"
2026-04-15T06:35:00.000Z,15/4/2026,GOLD,5Min,"4813,815","4817,685","4811,995","4815,775"
2026-04-15T06:30:00.000Z,15/4/2026,GOLD,5Min,"4814,318","4817,165","4810,855","4813,805"
2026-04-15T06:25:00.000Z,15/4/2026,GOLD,5Min,"4814,665","4816,738","4813,435","4814,665"
2026-04-15T06:20:00.000Z,15/4/2026,GOLD,5Min,"4816,765","4817,315","4813,318","4814,635"
2026-04-15T06:15:00.000Z,15/4/2026,GOLD,5Min,"4818,945","4819,445","4815,935","4816,765"
2026-04-15T06:10:00.000Z,15/4/2026,GOLD,5Min,"4817,018","4820,605","4816,295","4818,935"
2026-04-15T06:05:00.000Z,15/4/2026,GOLD,5Min,"4821,075","4821,255","4816,405","4817,385"
2026-04-15T06:00:00.000Z,15/4/2026,GOLD,5Min,"4819,435","4824,695","4819,345","4821,035"
2026-04-15T05:55:00.000Z,15/4/2026,GOLD,5Min,"4821,035","4823,495","4819,045","4819,365"
2026-04-15T05:50:00.000Z,15/4/2026,GOLD,5Min,"4817,165","4821,825","4815,005","4820,848"
2026-04-15T05:45:00.000Z,15/4/2026,GOLD,5Min,"4816,725","4819,715","4814,098","4817,135"
2026-04-15T05:40:00.000Z,15/4/2026,GOLD,5Min,"4819,885","4820,785","4812,445","4816,645"
2026-04-15T05:35:00.000Z,15/4/2026,GOLD,5Min,"4826,885","4826,885","4813,438","4819,905"
2026-04-15T05:30:00.000Z,15/4/2026,GOLD,5Min,"4826,055","4827,845","4822,058","4826,855"
2026-04-15T05:25:00.000Z,15/4/2026,GOLD,5Min,"4824,795","4828,555","4824,298","4826,035"
2026-04-15T05:20:00.000Z,15/4/2026,GOLD,5Min,"4829,698","4829,845","4824,215","4824,818"
2026-04-15T05:15:00.000Z,15/4/2026,GOLD,5Min,"4826,595","4830,325","4825,838","4829,698"
2026-04-15T05:10:00.000Z,15/4/2026,GOLD,5Min,"4824,978","4827,645","4824,405","4826,635"
2026-04-15T05:05:00.000Z,15/4/2026,GOLD,5Min,"4824,745","4827,325","4822,098","4824,958"
2026-04-15T05:00:00.000Z,15/4/2026,GOLD,5Min,"4824,615","4828,285","4823,748","4824,765"
2026-04-15T04:55:00.000Z,15/4/2026,GOLD,5Min,"4824,965","4825,795","4823,358","4824,505"
2026-04-15T04:50:00.000Z,15/4/2026,GOLD,5Min,"4825,575","4825,845","4823,778","4825,125"
2026-04-15T04:45:00.000Z,15/4/2026,GOLD,5Min,"4823,155","4825,565","4821,335","4825,555"
2026-04-15T04:40:00.000Z,15/4/2026,GOLD,5Min,"4824,715","4825,405","4822,678","4823,155"
2026-04-15T04:35:00.000Z,15/4/2026,GOLD,5Min,"4826,655","4827,695","4824,225","4825,325"
2026-04-15T04:30:00.000Z,15/4/2026,GOLD,5Min,"4824,395","4826,955","4824,085","4826,685"
2026-04-15T04:25:00.000Z,15/4/2026,GOLD,5Min,"4823,835","4825,275","4822,445","4824,325"
2026-04-15T04:20:00.000Z,15/4/2026,GOLD,5Min,"4822,545","4824,425","4820,648","4823,698"
2026-04-15T04:15:00.000Z,15/4/2026,GOLD,5Min,"4824,938","4826,325","4822,308","4822,785"
2026-04-15T04:10:00.000Z,15/4/2026,GOLD,5Min,"4823,065","4826,165","4823,045","4824,938"
2026-04-15T04:05:00.000Z,15/4/2026,GOLD,5Min,"4820,955","4823,485","4820,105","4823,045"
2026-04-15T04:00:00.000Z,15/4/2026,GOLD,5Min,"4823,745","4823,745","4820,108","4820,935"
2026-04-15T03:55:00.000Z,15/4/2026,GOLD,5Min,"4826,455","4827,915","4823,728","4823,825"
2026-04-15T03:50:00.000Z,15/4/2026,GOLD,5Min,"4826,635","4828,385","4825,518","4826,475"
2026-04-15T03:45:00.000Z,15/4/2026,GOLD,5Min,"4828,225","4829,395","4825,935","4826,655"
2026-04-15T03:40:00.000Z,15/4/2026,GOLD,5Min,"4827,595","4828,505","4824,918","4828,195"
2026-04-15T03:35:00.000Z,15/4/2026,GOLD,5Min,"4825,818","4828,475","4825,678","4827,735"
2026-04-15T03:30:00.000Z,15/4/2026,GOLD,5Min,"4826,355","4828,325","4825,718","4825,845"
2026-04-15T03:25:00.000Z,15/4/2026,GOLD,5Min,"4822,405","4827,745","4821,928","4826,325"
2026-04-15T03:20:00.000Z,15/4/2026,GOLD,5Min,"4825,775","4825,805","4821,768","4822,525"
2026-04-15T03:15:00.000Z,15/4/2026,GOLD,5Min,"4820,565","4826,235","4820,125","4825,805"
2026-04-15T03:10:00.000Z,15/4/2026,GOLD,5Min,"4818,785","4822,845","4817,948","4820,545"
2026-04-15T03:05:00.000Z,15/4/2026,GOLD,5Min,"4817,025","4820,615","4816,548","4818,835"
2026-04-15T03:00:00.000Z,15/4/2026,GOLD,5Min,"4823,985","4824,865","4816,815","4816,985"
2026-04-15T02:55:00.000Z,15/4/2026,GOLD,5Min,"4823,695","4825,805","4820,395","4823,695"
2026-04-15T02:50:00.000Z,15/4/2026,GOLD,5Min,"4827,265","4829,595","4822,035","4823,665"
2026-04-15T02:45:00.000Z,15/4/2026,GOLD,5Min,"4827,955","4830,185","4825,018","4827,205"
2026-04-15T02:40:00.000Z,15/4/2026,GOLD,5Min,"4829,098","4830,425","4824,938","4827,975"
2026-04-15T02:35:00.000Z,15/4/2026,GOLD,5Min,"4826,875","4829,565","4821,155","4829,015"
2026-04-15T02:30:00.000Z,15/4/2026,GOLD,5Min,"4834,498","4834,798","4824,058","4826,955"
2026-04-15T02:25:00.000Z,15/4/2026,GOLD,5Min,"4836,805","4836,925","4831,948","4834,375"
2026-04-15T02:20:00.000Z,15/4/2026,GOLD,5Min,"4842,195","4842,985","4835,298","4836,785"
2026-04-15T02:15:00.000Z,15/4/2026,GOLD,5Min,"4845,015","4845,735","4841,348","4842,145"
2026-04-15T02:10:00.000Z,15/4/2026,GOLD,5Min,"4850,825","4850,905","4843,978","4844,885"
2026-04-15T02:05:00.000Z,15/4/2026,GOLD,5Min,"4847,905","4853,125","4847,225","4850,635"
2026-04-15T02:00:00.000Z,15/4/2026,GOLD,5Min,"4846,695","4848,848","4845,075","4847,925"
2026-04-15T01:55:00.000Z,15/4/2026,GOLD,5Min,"4844,198","4848,665","4842,535","4846,855"
2026-04-15T01:50:00.000Z,15/4/2026,GOLD,5Min,"4843,995","4847,488","4843,315","4844,208"
2026-04-15T01:45:00.000Z,15/4/2026,GOLD,5Min,"4843,148","4845,845","4839,405","4843,975"
2026-04-15T01:40:00.000Z,15/4/2026,GOLD,5Min,"4845,165","4851,095","4842,148","4843,048"
2026-04-15T01:35:00.000Z,15/4/2026,GOLD,5Min,"4847,965","4849,025","4843,518","4845,185"
2026-04-15T01:30:00.000Z,15/4/2026,GOLD,5Min,"4850,485","4850,565","4844,855","4847,855"
2026-04-15T01:25:00.000Z,15/4/2026,GOLD,5Min,"4843,225","4854,085","4843,225","4850,575"
2026-04-15T01:20:00.000Z,15/4/2026,GOLD,5Min,"4863,835","4865,285","4841,838","4843,185"
2026-04-15T01:15:00.000Z,15/4/2026,GOLD,5Min,"4849,905","4871,165","4848,055","4863,865"
2026-04-15T01:10:00.000Z,15/4/2026,GOLD,5Min,"4840,525","4852,255","4839,165","4849,985"
2026-04-15T01:05:00.000Z,15/4/2026,GOLD,5Min,"4834,168","4840,635","4831,365","4840,495"
2026-04-15T01:00:00.000Z,15/4/2026,GOLD,5Min,"4835,285","4837,755","4827,905","4834,165"
2026-04-15T00:55:00.000Z,15/4/2026,GOLD,5Min,"4830,685","4837,505","4830,555","4835,315"
2026-04-15T00:50:00.000Z,15/4/2026,GOLD,5Min,"4829,645","4831,395","4828,745","4830,655"
2026-04-15T00:45:00.000Z,15/4/2026,GOLD,5Min,"4829,885","4831,985","4828,885","4829,885"
2026-04-15T00:40:00.000Z,15/4/2026,GOLD,5Min,"4829,015","4830,125","4827,748","4829,935"
2026-04-15T00:35:00.000Z,15/4/2026,GOLD,5Min,"4830,505","4831,145","4826,855","4828,995"
2026-04-15T00:30:00.000Z,15/4/2026,GOLD,5Min,"4833,325","4833,375","4828,255","4830,555"
2026-04-15T00:25:00.000Z,15/4/2026,GOLD,5Min,"4835,555","4836,205","4828,415","4833,345"
2026-04-15T00:20:00.000Z,15/4/2026,GOLD,5Min,"4832,695","4835,855","4831,968","4835,585"
2026-04-15T00:15:00.000Z,15/4/2026,GOLD,5Min,"4833,175","4833,595","4828,555","4832,725"
2026-04-15T00:10:00.000Z,15/4/2026,GOLD,5Min,"4834,375","4835,215","4831,135","4833,595"
2026-04-15T00:05:00.000Z,15/4/2026,GOLD,5Min,"4838,215","4839,805","4833,815","4834,355"
2026-04-15T00:00:00.000Z,15/4/2026,GOLD,5Min,"4836,965","4838,885","4832,555","4838,155"
2026-04-14T23:55:00.000Z,14/4/2026,GOLD,5Min,"4838,555","4839,625","4835,878","4836,935"
2026-04-14T23:50:00.000Z,14/4/2026,GOLD,5Min,"4841,435","4841,895","4837,438","4838,585"
2026-04-14T23:45:00.000Z,14/4/2026,GOLD,5Min,"4842,075","4843,905","4840,598","4841,475"
2026-04-14T23:40:00.000Z,14/4/2026,GOLD,5Min,"4842,005","4842,215","4837,198","4842,045"
2026-04-14T23:35:00.000Z,14/4/2026,GOLD,5Min,"4841,175","4842,535","4838,298","4842,125"
2026-04-14T23:30:00.000Z,14/4/2026,GOLD,5Min,"4835,615","4841,545","4834,598","4841,175"
2026-04-14T23:25:00.000Z,14/4/2026,GOLD,5Min,"4837,975","4838,185","4834,598","4835,595"
